date,county,time,count
2020-04-16,Pickens,86,0
2020-04-16,Spartanburg,86,5
2020-04-16,Union,86,0
2020-04-17,Abbeville,87,0
2020-04-17,Anderson,87,5
2020-04-17,Cherokee,87,0
2020-04-17,Greenville,87,11
2020-04-17,Greenwood,87,0
2020-04-17,Laurens,87,1
2020-04-17,Oconee,87,0
2020-04-17,Pickens,87,0
2020-04-17,Spartanburg,87,5
2020-04-17,Union,87,0
2020-04-18,Abbeville,88,0
2020-04-18,Anderson,88,5
2020-04-18,Cherokee,88,0
2020-04-18,Greenville,88,11
2020-04-18,Greenwood,88,0
2020-04-18,Laurens,88,1
2020-04-18,Oconee,88,0
2020-04-18,Pickens,88,0
2020-04-18,Spartanburg,88,5
2020-04-18,Union,88,0
2020-04-19,Abbeville,89,0
2020-04-19,Anderson,89,5
2020-04-19,Cherokee,89,0
2020-04-19,Greenville,89,11
2020-04-19,Greenwood,89,0
2020-04-19,Laurens,89,1
2020-04-19,Oconee,89,0
2020-04-19,Pickens,89,0
2020-04-19,Spartanburg,89,5
2020-04-19,Union,89,0
2020-04-20,Abbeville,90,0
2020-04-20,Anderson,90,5
2020-04-20,Cherokee,90,0
2020-04-20,Greenville,90,11
2020-04-20,Greenwood,90,0
2020-04-20,Laurens,90,1
2020-04-20,Oconee,90,0
2020-04-20,Pickens,90,0
2020-04-20,Spartanburg,90,5
2020-04-20,Union,90,0
2020-04-21,Abbeville,91,0
2020-04-21,Anderson,91,5
2020-04-21,Cherokee,91,0
2020-04-21,Greenville,91,11
2020-04-21,Greenwood,91,0
2020-04-21,Laurens,91,1
2020-04-21,Oconee,91,0
2020-04-21,Pickens,91,0
2020-04-21,Spartanburg,91,5
2020-04-21,Union,91,0
2020-04-22,Abbeville,92,0
2020-04-22,Anderson,92,5
2020-04-22,Cherokee,92,0
2020-04-22,Greenville,92,13
2020-04-22,Greenwood,92,0
2020-04-22,Laurens,92,1
2020-04-22,Oconee,92,0
2020-04-22,Pickens,92,0
2020-04-22,Spartanburg,92,7
2020-04-22,Union,92,0
2020-04-23,Abbeville,93,0
2020-04-23,Anderson,93,6
2020-04-23,Cherokee,93,0
2020-04-23,Greenville,93,13
2020-04-23,Greenwood,93,0
2020-04-23,Laurens,93,1
2020-04-23,Oconee,93,0
2020-04-23,Pickens,93,0
2020-04-23,Spartanburg,93,8
2020-04-23,Union,93,0
2020-04-24,Abbeville,94,0
2020-04-24,Anderson,94,6
2020-04-24,Cherokee,94,0
2020-04-24,Greenville,94,15
2020-04-24,Greenwood,94,0
2020-04-24,Laurens,94,1
2020-04-24,Oconee,94,0
2020-04-24,Pickens,94,0
2020-04-24,Spartanburg,94,8
2020-04-24,Union,94,0
2020-04-25,Abbeville,95,0
2020-04-25,Anderson,95,6
2020-04-25,Cherokee,95,0
2020-04-25,Greenville,95,16
2020-04-25,Greenwood,95,0
2020-04-25,Laurens,95,1
2020-04-25,Oconee,95,0
2020-04-25,Pickens,95,0
2020-04-25,Spartanburg,95,8
2020-04-25,Union,95,0
2020-04-26,Abbeville,96,0
2020-04-26,Anderson,96,6
2020-04-26,Cherokee,96,0
2020-04-26,Greenville,96,19
2020-04-26,Greenwood,96,0
2020-04-26,Laurens,96,1
2020-04-26,Oconee,96,0
2020-04-26,Pickens,96,0
2020-04-26,Spartanburg,96,8
2020-04-26,Union,96,0
2020-04-27,Abbeville,97,0
2020-04-27,Anderson,97,6
2020-04-27,Cherokee,97,0
2020-04-27,Greenville,97,20
2020-04-27,Greenwood,97,0
2020-04-27,Laurens,97,1
2020-04-27,Oconee,97,0
2020-04-27,Pickens,97,0
2020-04-27,Spartanburg,97,8
2020-04-27,Union,97,0
2020-04-28,Abbeville,98,0
2020-04-28,Anderson,98,6
2020-04-28,Cherokee,98,0
2020-04-28,Greenville,98,22
2020-04-28,Greenwood,98,0
2020-04-28,Laurens,98,1
2020-04-28,Oconee,98,0
2020-04-28,Pickens,98,0
2020-04-28,Spartanburg,98,8
2020-04-28,Union,98,0
2020-04-29,Abbeville,99,0
2020-04-29,Anderson,99,6
2020-04-29,Cherokee,99,0
2020-04-29,Greenville,99,34
2020-04-29,Greenwood,99,0
2020-04-29,Laurens,99,1
2020-04-29,Oconee,99,0
2020-04-29,Pickens,99,0
2020-04-29,Spartanburg,99,9
2020-04-29,Union,99,0
2020-04-30,Abbeville,100,0
2020-04-30,Anderson,100,8
2020-04-30,Cherokee,100,0
2020-04-30,Greenville,100,37
2020-04-30,Greenwood,100,0
2020-04-30,Laurens,100,1
2020-04-30,Oconee,100,0
2020-04-30,Pickens,100,1
2020-04-30,Spartanburg,100,9
2020-04-30,Union,100,0
2020-05-01,Abbeville,101,0
2020-05-01,Anderson,101,8
2020-05-01,Cherokee,101,0
2020-05-01,Greenville,101,38
2020-05-01,Greenwood,101,0
2020-05-01,Laurens,101,1
2020-05-01,Oconee,101,0
2020-05-01,Pickens,101,1
2020-05-01,Spartanburg,101,11
2020-05-01,Union,101,0
2020-05-02,Abbeville,102,0
2020-05-02,Anderson,102,8
2020-05-02,Cherokee,102,0
2020-05-02,Greenville,102,39
2020-05-02,Greenwood,102,0
2020-05-02,Laurens,102,2
2020-05-02,Oconee,102,0
2020-05-02,Pickens,102,1
2020-05-02,Spartanburg,102,11
2020-05-02,Union,102,0
2020-05-03,Abbeville,103,0
2020-05-03,Anderson,103,8
2020-05-03,Cherokee,103,0
2020-05-03,Greenville,103,40
2020-05-03,Greenwood,103,0
2020-05-03,Laurens,103,2
2020-05-03,Oconee,103,0
2020-05-03,Pickens,103,1
2020-05-03,Spartanburg,103,12
2020-05-03,Union,103,0
2020-05-04,Abbeville,104,0
2020-05-04,Anderson,104,8
2020-05-04,Cherokee,104,0
2020-05-04,Greenville,104,42
2020-05-04,Greenwood,104,0
2020-05-04,Laurens,104,2
2020-05-04,Oconee,104,0
2020-05-04,Pickens,104,1
2020-05-04,Spartanburg,104,12
2020-05-04,Union,104,0
2020-05-05,Abbeville,105,0
2020-05-05,Anderson,105,8
2020-05-05,Cherokee,105,0
2020-05-05,Greenville,105,42
2020-05-05,Greenwood,105,0
2020-05-05,Laurens,105,2
2020-05-05,Oconee,105,0
2020-05-05,Pickens,105,1
2020-05-05,Spartanburg,105,12
2020-05-05,Union,105,0
2020-05-06,Abbeville,106,0
2020-05-06,Anderson,106,8
2020-05-06,Cherokee,106,0
2020-05-06,Greenville,106,42
2020-05-06,Greenwood,106,0
2020-05-06,Laurens,106,2
2020-05-06,Oconee,106,0
2020-05-06,Pickens,106,1
2020-05-06,Spartanburg,106,12
2020-05-06,Union,106,0
2020-05-07,Abbeville,107,0
2020-05-07,Anderson,107,8
2020-05-07,Cherokee,107,0
2020-05-07,Greenville,107,42
2020-05-07,Greenwood,107,0
2020-05-07,Laurens,107,2
2020-05-07,Oconee,107,0
2020-05-07,Pickens,107,1
2020-05-07,Spartanburg,107,12
2020-05-07,Union,107,0
2020-05-08,Abbeville,108,0
2020-05-08,Anderson,108,8
2020-05-08,Cherokee,108,0
2020-05-08,Greenville,108,44
2020-05-08,Greenwood,108,0
2020-05-08,Laurens,108,2
2020-05-08,Oconee,108,0
2020-05-08,Pickens,108,1
2020-05-08,Spartanburg,108,12
2020-05-08,Union,108,0
2020-05-09,Abbeville,109,0
2020-05-09,Anderson,109,8
2020-05-09,Cherokee,109,0
2020-05-09,Greenville,109,45
2020-05-09,Greenwood,109,0
2020-05-09,Laurens,109,2
2020-05-09,Oconee,109,0
2020-05-09,Pickens,109,1
2020-05-09,Spartanburg,109,12
2020-05-09,Union,109,0
2020-05-10,Abbeville,110,0
2020-05-10,Anderson,110,8
2020-05-10,Cherokee,110,0
2020-05-10,Greenville,110,45
2020-05-10,Greenwood,110,0
2020-05-10,Laurens,110,2
2020-05-10,Oconee,110,0
2020-05-10,Pickens,110,1
2020-05-10,Spartanburg,110,12
2020-05-10,Union,110,0
2020-05-11,Abbeville,111,0
2020-05-11,Anderson,111,8
2020-05-11,Cherokee,111,0
2020-05-11,Greenville,111,45
2020-05-11,Greenwood,111,0
2020-05-11,Laurens,111,2
2020-05-11,Oconee,111,0
2020-05-11,Pickens,111,1
2020-05-11,Spartanburg,111,12
2020-05-11,Union,111,0
2020-05-12,Abbeville,112,0
2020-05-12,Anderson,112,8
2020-05-12,Cherokee,112,0
2020-05-12,Greenville,112,45
2020-05-12,Greenwood,112,0
2020-05-12,Laurens,112,2
2020-05-12,Oconee,112,0
2020-05-12,Pickens,112,1
2020-05-12,Spartanburg,112,13
2020-05-12,Union,112,0
2020-05-13,Abbeville,113,0
2020-05-13,Anderson,113,8
2020-05-13,Cherokee,113,0
2020-05-13,Greenville,113,46
2020-05-13,Greenwood,113,0
2020-05-13,Laurens,113,2
2020-05-13,Oconee,113,0
2020-05-13,Pickens,113,1
2020-05-13,Spartanburg,113,13
2020-05-13,Union,113,0
2020-05-14,Abbeville,114,0
2020-05-14,Anderson,114,8
2020-05-14,Cherokee,114,0
2020-05-14,Greenville,114,46
2020-05-14,Greenwood,114,1
2020-05-14,Laurens,114,3
2020-05-14,Oconee,114,0
2020-05-14,Pickens,114,2
2020-05-14,Spartanburg,114,13
2020-05-14,Union,114,0
2020-05-15,Abbeville,115,0
2020-05-15,Anderson,115,8
2020-05-15,Cherokee,115,1
2020-05-15,Greenville,115,46
2020-05-15,Greenwood,115,1
2020-05-15,Laurens,115,3
2020-05-15,Oconee,115,0
2020-05-15,Pickens,115,3
2020-05-15,Spartanburg,115,13
2020-05-15,Union,115,0
2020-05-16,Abbeville,116,0
2020-05-16,Anderson,116,8
2020-05-16,Cherokee,116,1
2020-05-16,Greenville,116,46
2020-05-16,Greenwood,116,1
2020-05-16,Laurens,116,3
2020-05-16,Oconee,116,0
2020-05-16,Pickens,116,3
2020-05-16,Spartanburg,116,13
2020-05-16,Union,116,0
2020-05-17,Abbeville,117,0
2020-05-17,Anderson,117,8
2020-05-17,Cherokee,117,1
2020-05-17,Greenville,117,46
2020-05-17,Greenwood,117,1
2020-05-17,Laurens,117,3
2020-05-17,Oconee,117,0
2020-05-17,Pickens,117,3
2020-05-17,Spartanburg,117,13
2020-05-17,Union,117,0
2020-05-18,Abbeville,118,0
2020-05-18,Anderson,118,8
2020-05-18,Cherokee,118,1
2020-05-18,Greenville,118,46
2020-05-18,Greenwood,118,1
2020-05-18,Laurens,118,3
2020-05-18,Oconee,118,0
2020-05-18,Pickens,118,3
2020-05-18,Spartanburg,118,13
2020-05-18,Union,118,0
2020-05-19,Abbeville,119,0
2020-05-19,Anderson,119,8
2020-05-19,Cherokee,119,2
2020-05-19,Greenville,119,50
2020-05-19,Greenwood,119,1
2020-05-19,Laurens,119,3
2020-05-19,Oconee,119,0
2020-05-19,Pickens,119,3
2020-05-19,Spartanburg,119,13
2020-05-19,Union,119,0
2020-05-20,Abbeville,120,0
2020-05-20,Anderson,120,8
2020-05-20,Cherokee,120,2
2020-05-20,Greenville,120,50
2020-05-20,Greenwood,120,1
2020-05-20,Laurens,120,3
2020-05-20,Oconee,120,0
2020-05-20,Pickens,120,3
2020-05-20,Spartanburg,120,13
2020-05-20,Union,120,0
2020-05-21,Abbeville,121,0
2020-05-21,Anderson,121,8
2020-05-21,Cherokee,121,2
2020-05-21,Greenville,121,50
2020-05-21,Greenwood,121,1
2020-05-21,Laurens,121,3
2020-05-21,Oconee,121,0
2020-05-21,Pickens,121,3
2020-05-21,Spartanburg,121,14
2020-05-21,Union,121,0
2020-05-22,Abbeville,122,0
2020-05-22,Anderson,122,8
2020-05-22,Cherokee,122,2
2020-05-22,Greenville,122,50
2020-05-22,Greenwood,122,1
2020-05-22,Laurens,122,3
2020-05-22,Oconee,122,0
2020-05-22,Pickens,122,3
2020-05-22,Spartanburg,122,16
2020-05-22,Union,122,0
2020-05-23,Abbeville,123,0
2020-05-23,Anderson,123,8
2020-05-23,Cherokee,123,2
2020-05-23,Greenville,123,50
2020-05-23,Greenwood,123,1
2020-05-23,Laurens,123,3
2020-05-23,Oconee,123,0
2020-05-23,Pickens,123,3
2020-05-23,Spartanburg,123,16
2020-05-23,Union,123,0
2020-05-24,Abbeville,124,0
2020-05-24,Anderson,124,8
2020-05-24,Cherokee,124,2
2020-05-24,Greenville,124,53
2020-05-24,Greenwood,124,1
2020-05-24,Laurens,124,3
2020-05-24,Oconee,124,0
2020-05-24,Pickens,124,3
2020-05-24,Spartanburg,124,17
2020-05-24,Union,124,0
2020-05-25,Abbeville,125,0
2020-05-25,Anderson,125,8
2020-05-25,Cherokee,125,2
2020-05-25,Greenville,125,53
2020-05-25,Greenwood,125,1
2020-05-25,Laurens,125,3
2020-05-25,Oconee,125,0
2020-05-25,Pickens,125,3
2020-05-25,Spartanburg,125,17
2020-05-25,Union,125,0
2020-05-26,Abbeville,126,0
2020-05-26,Anderson,126,8
2020-05-26,Cherokee,126,2
2020-05-26,Greenville,126,55
2020-05-26,Greenwood,126,1
2020-05-26,Laurens,126,3
2020-05-26,Oconee,126,0
2020-05-26,Pickens,126,3
2020-05-26,Spartanburg,126,18
2020-05-26,Union,126,0
2020-05-27,Abbeville,127,0
2020-05-27,Anderson,127,8
2020-05-27,Cherokee,127,2
2020-05-27,Greenville,127,55
2020-05-27,Greenwood,127,1
2020-05-27,Laurens,127,3
2020-05-27,Oconee,127,0
2020-05-27,Pickens,127,3
2020-05-27,Spartanburg,127,19
2020-05-27,Union,127,0
2020-05-28,Abbeville,128,0
2020-05-28,Anderson,128,8
2020-05-28,Cherokee,128,2
2020-05-28,Greenville,128,56
2020-05-28,Greenwood,128,1
2020-05-28,Laurens,128,3
2020-05-28,Oconee,128,0
2020-05-28,Pickens,128,3
2020-05-28,Spartanburg,128,19
2020-05-28,Union,128,0
2020-05-29,Abbeville,129,0
2020-05-29,Anderson,129,8
2020-05-29,Cherokee,129,2
2020-05-29,Greenville,129,57
2020-05-29,Greenwood,129,1
2020-05-29,Laurens,129,4
2020-05-29,Oconee,129,0
2020-05-29,Pickens,129,3
2020-05-29,Spartanburg,129,20
2020-05-29,Union,129,0
2020-05-30,Abbeville,130,0
2020-05-30,Anderson,130,8
2020-05-30,Cherokee,130,2
2020-05-30,Greenville,130,57
2020-05-30,Greenwood,130,1
2020-05-30,Laurens,130,4
2020-05-30,Oconee,130,0
2020-05-30,Pickens,130,3
2020-05-30,Spartanburg,130,20
2020-05-30,Union,130,0
2020-05-31,Abbeville,131,0
2020-05-31,Anderson,131,9
2020-05-31,Cherokee,131,2
2020-05-31,Greenville,131,57
2020-05-31,Greenwood,131,1
2020-05-31,Laurens,131,4
2020-05-31,Oconee,131,0
2020-05-31,Pickens,131,3
2020-05-31,Spartanburg,131,20
2020-05-31,Union,131,0
2020-06-01,Abbeville,132,0
2020-06-01,Anderson,132,9
2020-06-01,Cherokee,132,2
2020-06-01,Greenville,132,57
2020-06-01,Greenwood,132,1
2020-06-01,Laurens,132,4
2020-06-01,Oconee,132,0
2020-06-01,Pickens,132,3
2020-06-01,Spartanburg,132,20
2020-06-01,Union,132,0
2020-06-02,Abbeville,133,0
2020-06-02,Anderson,133,9
2020-06-02,Cherokee,133,2
2020-06-02,Greenville,133,57
2020-06-02,Greenwood,133,1
2020-06-02,Laurens,133,4
2020-06-02,Oconee,133,0
2020-06-02,Pickens,133,3
2020-06-02,Spartanburg,133,20
2020-06-02,Union,133,0
2020-06-03,Abbeville,134,0
2020-06-03,Anderson,134,9
2020-06-03,Cherokee,134,2
2020-06-03,Greenville,134,57
2020-06-03,Greenwood,134,2
2020-06-03,Laurens,134,4
2020-06-03,Oconee,134,0
2020-06-03,Pickens,134,4
2020-06-03,Spartanburg,134,23
2020-06-03,Union,134,0
2020-06-04,Abbeville,135,0
2020-06-04,Anderson,135,9
2020-06-04,Cherokee,135,2
2020-06-04,Greenville,135,58
2020-06-04,Greenwood,135,2
2020-06-04,Laurens,135,4
2020-06-04,Oconee,135,0
2020-06-04,Pickens,135,4
2020-06-04,Spartanburg,135,25
2020-06-04,Union,135,0
2020-06-05,Abbeville,136,0
2020-06-05,Anderson,136,9
2020-06-05,Cherokee,136,4
2020-06-05,Greenville,136,59
2020-06-05,Greenwood,136,2
2020-06-05,Laurens,136,4
2020-06-05,Oconee,136,0
2020-06-05,Pickens,136,4
2020-06-05,Spartanburg,136,30
2020-06-05,Union,136,0
2020-06-06,Abbeville,137,0
2020-06-06,Anderson,137,9
2020-06-06,Cherokee,137,5
2020-06-06,Greenville,137,59
2020-06-06,Greenwood,137,3
2020-06-06,Laurens,137,4
2020-06-06,Oconee,137,0
2020-06-06,Pickens,137,4
2020-06-06,Spartanburg,137,30
2020-06-06,Union,137,0
2020-06-07,Abbeville,138,0
2020-06-07,Anderson,138,9
2020-06-07,Cherokee,138,5
2020-06-07,Greenville,138,59
2020-06-07,Greenwood,138,2
2020-06-07,Laurens,138,4
2020-06-07,Oconee,138,0
2020-06-07,Pickens,138,4
2020-06-07,Spartanburg,138,30
2020-06-07,Union,138,0
2020-06-08,Abbeville,139,0
2020-06-08,Anderson,139,9
2020-06-08,Cherokee,139,5
2020-06-08,Greenville,139,60
2020-06-08,Greenwood,139,3
2020-06-08,Laurens,139,4
2020-06-08,Oconee,139,0
2020-06-08,Pickens,139,4
2020-06-08,Spartanburg,139,31
2020-06-08,Union,139,0
2020-06-09,Abbeville,140,0
2020-06-09,Anderson,140,9
2020-06-09,Cherokee,140,5
2020-06-09,Greenville,140,62
2020-06-09,Greenwood,140,4
2020-06-09,Laurens,140,4
2020-06-09,Oconee,140,0
2020-06-09,Pickens,140,4
2020-06-09,Spartanburg,140,31
2020-06-09,Union,140,0
2020-06-10,Abbeville,141,0
2020-06-10,Anderson,141,9
2020-06-10,Cherokee,141,5
2020-06-10,Greenville,141,65
2020-06-10,Greenwood,141,4
2020-06-10,Laurens,141,4
2020-06-10,Oconee,141,0
2020-06-10,Pickens,141,4
2020-06-10,Spartanburg,141,32
2020-06-10,Union,141,0
2020-06-11,Abbeville,142,0
2020-06-11,Anderson,142,9
2020-06-11,Cherokee,142,5
2020-06-11,Greenville,142,67
2020-06-11,Greenwood,142,5
2020-06-11,Laurens,142,4
2020-06-11,Oconee,142,0
2020-06-11,Pickens,142,4
2020-06-11,Spartanburg,142,37
2020-06-11,Union,142,0
2020-06-12,Abbeville,143,0
2020-06-12,Anderson,143,9
2020-06-12,Cherokee,143,5
2020-06-12,Greenville,143,67
2020-06-12,Greenwood,143,5
2020-06-12,Laurens,143,4
2020-06-12,Oconee,143,0
2020-06-12,Pickens,143,4
2020-06-12,Spartanburg,143,37
2020-06-12,Union,143,0
2020-06-13,Abbeville,144,0
2020-06-13,Anderson,144,9
2020-06-13,Cherokee,144,6
2020-06-13,Greenville,144,69
2020-06-13,Greenwood,144,5
2020-06-13,Laurens,144,4
2020-06-13,Oconee,144,0
2020-06-13,Pickens,144,4
2020-06-13,Spartanburg,144,37
2020-06-13,Union,144,0
2020-06-14,Abbeville,145,0
2020-06-14,Anderson,145,9
2020-06-14,Cherokee,145,6
2020-06-14,Greenville,145,69
2020-06-14,Greenwood,145,5
2020-06-14,Laurens,145,4
2020-06-14,Oconee,145,0
2020-06-14,Pickens,145,4
2020-06-14,Spartanburg,145,37
2020-06-14,Union,145,0
2020-06-15,Abbeville,146,0
2020-06-15,Anderson,146,9
2020-06-15,Cherokee,146,6
2020-06-15,Greenville,146,69
2020-06-15,Greenwood,146,5
2020-06-15,Laurens,146,4
2020-06-15,Oconee,146,0
2020-06-15,Pickens,146,4
2020-06-15,Spartanburg,146,37
2020-06-15,Union,146,0
2020-06-16,Abbeville,147,0
2020-06-16,Anderson,147,9
2020-06-16,Cherokee,147,6
2020-06-16,Greenville,147,69
2020-06-16,Greenwood,147,5
2020-06-16,Laurens,147,4
2020-06-16,Oconee,147,0
2020-06-16,Pickens,147,4
2020-06-16,Spartanburg,147,37
2020-06-16,Union,147,0
2020-06-17,Abbeville,148,0
2020-06-17,Anderson,148,10
2020-06-17,Cherokee,148,6
2020-06-17,Greenville,148,70
2020-06-17,Greenwood,148,5
2020-06-17,Laurens,148,4
2020-06-17,Oconee,148,0
2020-06-17,Pickens,148,4
2020-06-17,Spartanburg,148,36
2020-06-17,Union,148,0
2020-06-18,Abbeville,149,0
2020-06-18,Anderson,149,10
2020-06-18,Cherokee,149,6
2020-06-18,Greenville,149,70
2020-06-18,Greenwood,149,5
2020-06-18,Laurens,149,4
2020-06-18,Oconee,149,0
2020-06-18,Pickens,149,4
2020-06-18,Spartanburg,149,36
2020-06-18,Union,149,0
2020-06-19,Abbeville,150,0
2020-06-19,Anderson,150,10
2020-06-19,Cherokee,150,6
2020-06-19,Greenville,150,73
2020-06-19,Greenwood,150,5
2020-06-19,Laurens,150,4
2020-06-19,Oconee,150,0
2020-06-19,Pickens,150,4
2020-06-19,Spartanburg,150,38
2020-06-19,Union,150,0
2020-06-20,Abbeville,151,0
2020-06-20,Anderson,151,10
2020-06-20,Cherokee,151,6
2020-06-20,Greenville,151,73
2020-06-20,Greenwood,151,5
2020-06-20,Laurens,151,4
2020-06-20,Oconee,151,1
2020-06-20,Pickens,151,4
2020-06-20,Spartanburg,151,38
2020-06-20,Union,151,0
2020-06-21,Abbeville,152,0
2020-06-21,Anderson,152,10
2020-06-21,Cherokee,152,6
2020-06-21,Greenville,152,73
2020-06-21,Greenwood,152,5
2020-06-21,Laurens,152,4
2020-06-21,Oconee,152,1
2020-06-21,Pickens,152,4
2020-06-21,Spartanburg,152,39
2020-06-21,Union,152,0
2020-06-22,Abbeville,153,0
2020-06-22,Anderson,153,10
2020-06-22,Cherokee,153,6
2020-06-22,Greenville,153,74
2020-06-22,Greenwood,153,5
2020-06-22,Laurens,153,4
2020-06-22,Oconee,153,1
2020-06-22,Pickens,153,4
2020-06-22,Spartanburg,153,39
2020-06-22,Union,153,0
2020-06-23,Abbeville,154,0
2020-06-23,Anderson,154,10
2020-06-23,Cherokee,154,6
2020-06-23,Greenville,154,75
2020-06-23,Greenwood,154,6
2020-06-23,Laurens,154,4
2020-06-23,Oconee,154,1
2020-06-23,Pickens,154,4
2020-06-23,Spartanburg,154,42
2020-06-23,Union,154,0
2020-06-24,Abbeville,155,0
2020-06-24,Anderson,155,10
2020-06-24,Cherokee,155,6
2020-06-24,Greenville,155,77
2020-06-24,Greenwood,155,6
2020-06-24,Laurens,155,4
2020-06-24,Oconee,155,1
2020-06-24,Pickens,155,4
2020-06-24,Spartanburg,155,44
2020-06-24,Union,155,0
2020-06-25,Abbeville,156,0
2020-06-25,Anderson,156,10
2020-06-25,Cherokee,156,6
2020-06-25,Greenville,156,77
2020-06-25,Greenwood,156,6
2020-06-25,Laurens,156,4
2020-06-25,Oconee,156,1
2020-06-25,Pickens,156,4
2020-06-25,Spartanburg,156,44
2020-06-25,Union,156,0
2020-06-26,Abbeville,157,0
2020-06-26,Anderson,157,10
2020-06-26,Cherokee,157,6
2020-06-26,Greenville,157,78
2020-06-26,Greenwood,157,6
2020-06-26,Laurens,157,4
2020-06-26,Oconee,157,1
2020-06-26,Pickens,157,4
2020-06-26,Spartanburg,157,44
2020-06-26,Union,157,0
2020-06-27,Abbeville,158,0
2020-06-27,Anderson,158,10
2020-06-27,Cherokee,158,7
2020-06-27,Greenville,158,80
2020-06-27,Greenwood,158,7
2020-06-27,Laurens,158,4
2020-06-27,Oconee,158,1
2020-06-27,Pickens,158,4
2020-06-27,Spartanburg,158,45
2020-06-27,Union,158,0
2020-06-28,Abbeville,159,0
2020-06-28,Anderson,159,10
2020-06-28,Cherokee,159,7
2020-06-28,Greenville,159,80
2020-06-28,Greenwood,159,7
2020-06-28,Laurens,159,5
2020-06-28,Oconee,159,1
2020-06-28,Pickens,159,4
2020-06-28,Spartanburg,159,45
2020-06-28,Union,159,0
2020-06-29,Abbeville,160,0
2020-06-29,Anderson,160,11
2020-06-29,Cherokee,160,7
2020-06-29,Greenville,160,80
2020-06-29,Greenwood,160,7
2020-06-29,Laurens,160,5
2020-06-29,Oconee,160,1
2020-06-29,Pickens,160,4
2020-06-29,Spartanburg,160,45
2020-06-29,Union,160,0
2020-06-30,Abbeville,161,0
2020-06-30,Anderson,161,11
2020-06-30,Cherokee,161,7
2020-06-30,Greenville,161,81
2020-06-30,Greenwood,161,7
2020-06-30,Laurens,161,5
2020-06-30,Oconee,161,1
2020-06-30,Pickens,161,5
2020-06-30,Spartanburg,161,48
2020-06-30,Union,161,0
2020-07-01,Abbeville,162,0
2020-07-01,Anderson,162,11
2020-07-01,Cherokee,162,8
2020-07-01,Greenville,162,83
2020-07-01,Greenwood,162,7
2020-07-01,Laurens,162,7
2020-07-01,Oconee,162,1
2020-07-01,Pickens,162,5
2020-07-01,Spartanburg,162,48
2020-07-01,Union,162,0
2020-07-02,Abbeville,163,0
2020-07-02,Anderson,163,11
2020-07-02,Cherokee,163,8
2020-07-02,Greenville,163,83
2020-07-02,Greenwood,163,7
2020-07-02,Laurens,163,7
2020-07-02,Oconee,163,1
2020-07-02,Pickens,163,5
2020-07-02,Spartanburg,163,49
2020-07-02,Union,163,0
2020-07-03,Abbeville,164,0
2020-07-03,Anderson,164,12
2020-07-03,Cherokee,164,7
2020-07-03,Greenville,164,86
2020-07-03,Greenwood,164,7
2020-07-03,Laurens,164,8
2020-07-03,Oconee,164,1
2020-07-03,Pickens,164,5
2020-07-03,Spartanburg,164,49
2020-07-03,Union,164,0
2020-07-04,Abbeville,165,0
2020-07-04,Anderson,165,12
2020-07-04,Cherokee,165,7
2020-07-04,Greenville,165,86
2020-07-04,Greenwood,165,7
2020-07-04,Laurens,165,9
2020-07-04,Oconee,165,1
2020-07-04,Pickens,165,5
2020-07-04,Spartanburg,165,50
2020-07-04,Union,165,0
2020-07-05,Abbeville,166,0
2020-07-05,Anderson,166,12
2020-07-05,Cherokee,166,7
2020-07-05,Greenville,166,87
2020-07-05,Greenwood,166,7
2020-07-05,Laurens,166,9
2020-07-05,Oconee,166,1
2020-07-05,Pickens,166,5
2020-07-05,Spartanburg,166,52
2020-07-05,Union,166,0
2020-07-06,Abbeville,167,0
2020-07-06,Anderson,167,12
2020-07-06,Cherokee,167,7
2020-07-06,Greenville,167,87
2020-07-06,Greenwood,167,7
2020-07-06,Laurens,167,9
2020-07-06,Oconee,167,1
2020-07-06,Pickens,167,5
2020-07-06,Spartanburg,167,52
2020-07-06,Union,167,0
2020-07-07,Abbeville,168,1
2020-07-07,Anderson,168,15
2020-07-07,Cherokee,168,8
2020-07-07,Greenville,168,90
2020-07-07,Greenwood,168,7
2020-07-07,Laurens,168,9
2020-07-07,Oconee,168,1
2020-07-07,Pickens,168,5
2020-07-07,Spartanburg,168,52
2020-07-07,Union,168,0
2020-07-08,Abbeville,169,1
2020-07-08,Anderson,169,15
2020-07-08,Cherokee,169,8
2020-07-08,Greenville,169,96
2020-07-08,Greenwood,169,7
2020-07-08,Laurens,169,12
2020-07-08,Oconee,169,1
2020-07-08,Pickens,169,6
2020-07-08,Spartanburg,169,57
2020-07-08,Union,169,0
2020-07-09,Abbeville,170,1
2020-07-09,Anderson,170,16
2020-07-09,Cherokee,170,8
2020-07-09,Greenville,170,101
2020-07-09,Greenwood,170,7
2020-07-09,Laurens,170,13
2020-07-09,Oconee,170,1
2020-07-09,Pickens,170,6
2020-07-09,Spartanburg,170,58
2020-07-09,Union,170,0
2020-07-10,Abbeville,171,1
2020-07-10,Anderson,171,19
2020-07-10,Cherokee,171,9
2020-07-10,Greenville,171,103
2020-07-10,Greenwood,171,7
2020-07-10,Laurens,171,14
2020-07-10,Oconee,171,1
2020-07-10,Pickens,171,7
2020-07-10,Spartanburg,171,58
2020-07-10,Union,171,0
2020-07-11,Abbeville,172,1
2020-07-11,Anderson,172,19
2020-07-11,Cherokee,172,9
2020-07-11,Greenville,172,103
2020-07-11,Greenwood,172,7
